peak	baseMean	log2FoldChange	lfcSE	pvalue	padj
Chpf2	123.342729338646	0.0533615657572483	0.120200541027429	0.328784333514019	0.760672207305771
Zfp36l1	1093.00380972212	0.0537489203356728	0.122771234952535	0.328999543147803	0.761024240282481
Chchd4	159.285802203253	-0.0485736243310479	0.0978171030220869	0.329250781239748	0.761459461499092
Zfp472	54.7813701102667	0.0504684037475313	0.105943896333836	0.329618625802357	0.761945120592871
Wipi1	18.9996055428865	0.0565490898218408	0.155800796421273	0.329770094322165	0.761945120592871
Mpg	20.7791258027776	0.0561836263917602	0.147372245807122	0.329839540604619	0.761945120592871
Med11	83.2332475564791	-0.0508918569135824	0.107970281784055	0.329810114400184	0.761945120592871
Ext2	197.802265835956	0.0435579227708309	0.0799319127022413	0.329727738048946	0.761945120592871
Abcf1	687.502134308382	-0.0460558961218134	0.0885686801560416	0.329805009248772	0.761945120592871
Faap24	17.0752948983657	-0.0566942897827799	0.16653980616102	0.330021365505951	0.762219265529434
Txk	1.2845465593302	-0.0475660269057422	0.304569387305564	0.330208031585696	0.76235863451403
Tfg	459.891917667822	-0.0382301545302769	0.0633938370244306	0.330186895815803	0.76235863451403
A530064D06Rik	1.68793822083996	-0.0496926689780751	0.286232024238117	0.330331638594294	0.762498159845692
Harbi1	18.6580686952743	0.0562510703047787	0.15028422512566	0.330411224199086	0.762536037491963
Limd1	545.661243364685	-0.0398599767536381	0.0683945308485182	0.330599287719246	0.762681426457683
Iba57	26.4269149998757	0.055769038465111	0.14251998005904	0.330600598444623	0.762681426457683
Cep95	44.635155370663	-0.0526846022430652	0.117663262519212	0.330746566830799	0.762872360337806
Slc12a7	224.644440298147	-0.0489530561396967	0.100047214537612	0.330836862679021	0.762934836174205
Vps18	148.838706227136	-0.0500711778977797	0.104841663598756	0.33092739959644	0.762997843959701
Hacd1	7.47400043096163	-0.0556465658442786	0.209338759606089	0.331115339892661	0.763285361440874
Yeats2	69.9228978400724	-0.0523860190960585	0.116312880661724	0.331215052429553	0.763369425782834
Rnf5	73.2706072176142	0.0514753698704006	0.11161662518308	0.331320070476442	0.76346568359119
Ap4m1	29.1735499218001	0.0547214770248627	0.13247931232043	0.331534916928311	0.763814935545851
Ftsj1	24.6301606273492	-0.0556398008205644	0.142901791817943	0.331747790045081	0.764013704606779
Csta2	3.1587261731863	0.0497302423948091	0.284118825178911	0.331698418383305	0.764013704606779
Cox11	58.2877196699038	-0.0525200703020504	0.117486642777004	0.331841555718934	0.764083856834706
Zdhhc4	41.3036730024856	0.0544521693495752	0.130863174564103	0.332170107511323	0.764445062864954
Tmem132b	2.39567651302341	0.053534473802914	0.244405834668774	0.332192610900007	0.764445062864954
Rusf1	30.2772611105798	0.0549462455228724	0.135358265023296	0.332144629352282	0.764445062864954
Psmd6	535.961929747182	0.0360377716670376	0.0575560977298039	0.332272088528528	0.764445062864954
Hdgfl2	112.550273267788	-0.0518295848672488	0.114052669781233	0.332349345163133	0.764445062864954
Flywch1	40.0467432017058	-0.0552020581614212	0.138426639385769	0.332378433298697	0.764445062864954
Zfp94	4.98187915260594	-0.0553616081664994	0.211438020703491	0.332444169918996	0.76445058695414
Slc25a11	186.238946972089	0.0423795828288922	0.0769079802451856	0.332510947268538	0.764458501625001
Zfp213	7.12610754389683	-0.0559328750397749	0.193403107374124	0.332747436669681	0.764565307558167
Myg1	26.2388275479257	-0.0545444060956127	0.132259962272139	0.332701409248885	0.764565307558167
Dnajc8	643.888645161269	0.0488592676803537	0.100483145326226	0.332653084874413	0.764565307558167
Vcan	54.7781541694447	-0.0537722175063931	0.239503776268885	0.332936532732273	0.764664577897781
Slc18a1	49.7444111837767	0.0531111132212397	0.121820465546676	0.332912906101753	0.764664577897781
Rps27rt	307.599563258951	0.055990534741768	0.189836382707223	0.332980697715885	0.764664577897781
Pdk1	564.827024259776	0.0417946983999621	0.0751746837814955	0.333078438028442	0.764743531862906
Top1	3456.43966720308	0.0469705303626078	0.0932819075782747	0.333328676967285	0.764881583839378
Mypop	3.62036556916627	-0.0549139455954451	0.218904732911523	0.333224846958493	0.764881583839378
Brcc3	207.408703699638	-0.0467100838720054	0.0922870873068307	0.333302117643455	0.764881583839378
Parp6	88.1130861356727	-0.0498232248129264	0.105016431534362	0.333471863969561	0.76491930788913
Hnrnpul2	1695.55188947051	-0.0433468226032208	0.0804138127657643	0.333458886271248	0.76491930788913
Noxo1	3.6766128251188	0.0546478556750025	0.223261712015095	0.333562205891617	0.764981156205931
Trappc4	152.881001219255	-0.0445579169410507	0.0846288216441703	0.333648061425318	0.765032694035637
Ldaf1	161.599947036142	0.0461262204479838	0.0902917087160002	0.33376536976618	0.765156317773559
Rbm27	672.432317516848	-0.0395075702222589	0.0682605225704483	0.334193757299455	0.765702097684971
Klf6	8132.06032393537	0.0388198779907966	0.0661502787255996	0.334176290429638	0.765702097684971
Elk4	140.708444478702	-0.0532939665036083	0.124062797178979	0.334179734585773	0.765702097684971
Xndc1	18.7709946449188	-0.0560260055450568	0.173784755377835	0.334554610841634	0.766302793630552
Actr1b	158.849195131262	0.0441385676655519	0.0834871930413482	0.33458290989503	0.766302793630552
Ndnf	11.2556881278477	0.0467980854537267	0.305443152846754	0.334796258311376	0.76664595670998
Nyap1	1.94059858354089	-0.0511951872184864	0.266183494218172	0.334943784139092	0.766692864509547
Ctsh	180.338362162928	-0.0549562428464147	0.212168814692778	0.334943535907331	0.766692864509547
Zbtb5	117.928815365159	-0.0521159428799094	0.117576105462613	0.33530804456072	0.767119634792774
Lrrc45	37.9756733300813	-0.0523113821495065	0.118772338439793	0.335384450107827	0.767119634792774
Dennd11	46.8527119243902	0.0525311821759245	0.120073389615426	0.335351073235883	0.767119634792774
Cbarp	19.6843026446744	0.0558568810832928	0.160330008024329	0.335383916986185	0.767119634792774
Xylb	15.4731095042831	0.0558090504261472	0.15955149184194	0.335625110624143	0.767233917657843
Hint2	8.50527834187083	0.0557669901789282	0.182802244631221	0.335522041778445	0.767233917657843
Fndc10	1.70319675755184	0.0512463187170728	0.264665519384387	0.335610928900899	0.767233917657843
Rai14	213.195207533279	-0.0505088722210416	0.109685237103441	0.336255672065299	0.767802868298932
Nudt21	105.89998737268	0.0469042813366794	0.0940987229566223	0.336006212709304	0.767802868298932
Ncf2	1285.45946604204	-0.0359015133563372	0.0580040226249503	0.336094753622778	0.767802868298932
Mrps30	156.828072106925	-0.0468407288788491	0.0939370446946494	0.3362142916901	0.767802868298932
Lxn	116.088360168811	-0.0528244762395385	0.122456041990676	0.336023644083452	0.767802868298932
Ankle2	610.304220029013	0.0479204291553705	0.0981868465127834	0.336156381108361	0.767802868298932
Itsn2	940.364543650499	0.0436991528077017	0.082606804205091	0.336501762857564	0.768219458613731
Mrnip	11.4896803866388	-0.055488685977419	0.188243223804448	0.336645692552328	0.7683317231682
Ivd	98.1385948094394	-0.0478399900842226	0.0980869652504435	0.336678250524988	0.7683317231682
Rbm4b	23.1211639351224	-0.0553459591295555	0.150043057735384	0.336857851437232	0.768596269725405
Srsf6	1529.12330303236	-0.0355044319656172	0.0570692069661319	0.33698664115686	0.768744804151068
Zbtb20	1.40881887587593	0.0494491609509908	0.279497422772619	0.337072030682791	0.768794295227001
Efhd1	0.412554000992727	0.0408053766431951	0.363686084282147	0.337397057599853	0.769390229591956
Aqp9	7.35774238399794	-0.0509447739180817	0.264843971744871	0.337494750138606	0.76946763018001
Unk	52.0530316403791	-0.0525256992188527	0.121805187063496	0.337640916594456	0.769525750819772
Rnft1	322.563571876971	0.042349806739841	0.0784183927400468	0.337761555254702	0.769525750819772
Rab14	2315.22536652098	0.0378830586970265	0.0642148281788977	0.337775263284437	0.769525750819772
Erap1	1089.79575092396	-0.0415984087674178	0.0759258794161306	0.337771909990122	0.769525750819772
Cep350	1084.28021123223	0.04641426757944	0.0929547223048714	0.337865736618442	0.769586608979919
Gstt3	35.2226557317898	0.0520466419665099	0.119087489171994	0.338006405328829	0.769761757041314
Eif5	2458.527633985	-0.0390441953149668	0.0678476531330681	0.338076478865829	0.769776098832402
Traf2	104.362677851888	-0.0513996695861587	0.115637393335397	0.338435683493541	0.769828980822927
Thyn1	102.716451003319	0.0479720683864163	0.0994258713284487	0.338482386182873	0.769828980822927
Rrp9	42.4320342659847	-0.0537096416905549	0.131450456708133	0.33845755114041	0.769828980822927
Dnajc14	598.291418928314	0.0353467677085155	0.0569142356115201	0.338345710415013	0.769828980822927
Aftph	1156.51775767627	-0.0369147334714885	0.0614703455587302	0.338397781684616	0.769828980822927
1110065P20Rik	4.18525933841255	0.054408318608054	0.213111759673324	0.338361458023212	0.769828980822927
Rcan1	186.905831348439	-0.0461137104207354	0.0921275337452153	0.338684439047548	0.770143402280314
Acap3	27.8458568268149	0.0533031059841871	0.128685551007855	0.339083398743356	0.770905372543286
Pnkp	72.3909267976906	-0.0493515152858389	0.105827634018631	0.339275881166507	0.770907357996939
Mon2	473.667773506956	0.0413454291819326	0.0755037908193884	0.339151754580679	0.770907357996939
Ctnna1	1573.24298823722	-0.0361270413816283	0.0593554043920889	0.339250264666883	0.770907357996939
Exoc3l4	7.62618821348964	0.0455094892824761	0.31115460988245	0.339395882758381	0.771034877638557
Tnnt1	0.881968452149832	-0.0449435479972584	0.316220275548884	0.339538980378563	0.771214808650593
Zc3h12a	1077.36338775325	0.0435804008871107	0.083276580049215	0.339750343072474	0.771404559985847
Tmem19	249.005516663987	0.0403655304146209	0.0724790801793448	0.339729355440016	0.771404559985847
Tstd3	106.817005844662	0.0493944836634224	0.106357713433675	0.339917195308657	0.771445882034374
Rbm10	69.5426861592602	-0.0521687787430771	0.121330088035927	0.339963404429819	0.771445882034374
Pomk	19.4711774345647	0.0548306592939983	0.194199363725587	0.340088114192618	0.771445882034374
Lrrc51	3.96246700880621	0.0540897095266224	0.214639039381479	0.340071350736577	0.771445882034374
Ddx27	267.842724326369	-0.0450218139344402	0.0885248133040922	0.339964381275295	0.771445882034374
Tcam1	0.364622411645268	-0.0374209947598241	0.398524927162729	0.340201170891439	0.771557334208883
Trappc6b	295.235665985227	0.0442773551556996	0.0860430033351688	0.340599181944588	0.77216982082479
Gemin6	13.2847152975001	-0.0551328506707885	0.176191248109848	0.34059849570317	0.77216982082479
Wipf1	1166.11232973109	-0.0391740623645953	0.0689591338648944	0.340739341416377	0.772231452577826
Gm20604	39.6853416439744	0.0525804782847075	0.124784567058339	0.340754326133347	0.772231452577826
Mien1	123.616443783993	0.0458971825087014	0.0921500144512032	0.340864526730631	0.772336181272521
Zdhhc16	78.1449396748147	-0.0488146962854219	0.104447082897828	0.341387234404819	0.772350884327535
Ube2k	545.80550159117	-0.0372054843679019	0.0631277505791699	0.341702876744742	0.772350884327535
Pop4	143.463267748733	0.0447586414059735	0.0881467277634461	0.341583665577633	0.772350884327535
Nckap1	15.050412884484	0.0524244744717959	0.240045048531006	0.341671163826343	0.772350884327535
Msmp	8.18792507469036	-0.0548654600463428	0.183775681544199	0.341617370230032	0.772350884327535
Lrrc56	4.71959587786553	0.0536372572850044	0.221195572925115	0.341049465075378	0.772350884327535
Lins1	30.3779874242646	-0.0530626194365677	0.128661275207818	0.340969473353096	0.772350884327535
Gfm1	256.591144759748	-0.0429342517938083	0.0816682033497392	0.34170276890932	0.772350884327535
Dmxl1	1182.91173421834	0.0483125962396585	0.102107059725688	0.341159258758768	0.772350884327535
Coq3	79.5258948271013	0.0494848073154406	0.107631120857929	0.341522104228492	0.772350884327535
Capzb	1662.69489352275	-0.0352160309126464	0.0572242721370434	0.341517671438143	0.772350884327535
Acad11	71.6213800353798	0.0478290938795789	0.100171581825923	0.341468134550856	0.772350884327535
A930033H14Rik	0.377783982572366	0.0387850512868223	0.381984138142441	0.341238082762825	0.772350884327535
Unc119b	37.5572237044162	-0.051462272707068	0.118473274356893	0.342030010261288	0.772800865566032
Fryl	335.348583031188	0.0446335754865986	0.0878457031513352	0.342022074539579	0.772800865566032
Nup155	164.806071258243	0.0432935472761052	0.0830542143890266	0.342094680865112	0.772802320427083
Urgcp	174.7888116123	-0.048426896831074	0.103299176781299	0.342593519915422	0.773784390976635
Cimip2a	28.135304921035	-0.0542770602328178	0.144775617693116	0.342766306208272	0.774029806535799
Rnf141	60.6616186647607	0.0503277392527882	0.112691902477998	0.342967593827546	0.774194661959694
Hmox1	855.908285388315	-0.0396909246009016	0.0711987964393493	0.342918611713877	0.774194661959694
Rbmx	78.6690572768713	-0.0512503673359575	0.118037891188999	0.34320420732154	0.774342158871407
Prokr1	0.488746615535564	-0.0432000380817351	0.328466636904764	0.343225397677053	0.774342158871407
Acy1	1.32314061092185	0.0436732345139559	0.323738247061631	0.343181216063943	0.774342158871407
Jun	194.879176486436	0.0531135779015798	0.131635083757307	0.343302880358296	0.774372223121777
Dctn1	394.588430503219	0.0446413192075586	0.08837997593283	0.343412694200467	0.774475190396046
Ep400	480.340442095112	0.048608687666921	0.104601682419841	0.343570667069252	0.77468670867287
Ticam2	489.600410256161	-0.0419467211546824	0.0790493221601543	0.344158735958336	0.775446039780486
Nectin4	8.68977875214594	-0.0544479367658959	0.187257279258403	0.344002945076731	0.775446039780486
Ncoa1	304.740819552195	0.0436407692246623	0.0849926464158915	0.344163240283013	0.775446039780486
Iqcd	3.23590357189585	0.0527337807586153	0.229474115545312	0.344164410530577	0.775446039780486
Vgll4	38.317587435213	0.0544677385799084	0.154378236719091	0.344427397709385	0.775765119179931
Ube2d2a	1048.37479342178	-0.0414294260047039	0.0773747717547815	0.344434571142108	0.775765119179931
Traf7	133.424796002319	-0.0476777306108785	0.100983543638189	0.344650155861391	0.775961085850958
Cnksr3	108.441973564986	0.0457123875478449	0.0929134295473119	0.344626355005739	0.775961085850958
Zc3h6	49.1265732015881	0.0542258157927603	0.149225083361923	0.344848778217353	0.776032244109589
Tmem208	54.9811970913235	-0.052758540947168	0.130227494275614	0.34487464435823	0.776032244109589
Mrtfa	160.88489312787	-0.0455535279734028	0.0923539086193469	0.344775368834168	0.776032244109589
Tm2d1	154.311010262747	0.0449128570692416	0.0899775756851416	0.344979287104179	0.776123018704089
Esd	1782.95824529453	-0.0444122717576933	0.0881608763524068	0.345142945173501	0.776346505449898
Osgin2	486.507166591701	-0.046972321334685	0.0982494561119301	0.345238797479751	0.776417418591502
Zkscan7	0.364445987736752	-0.0369674446734538	0.396666663598056	0.345451609385255	0.776751290104327
Usp5	379.790603406037	-0.0390827906384395	0.0699742795727001	0.345579265734825	0.776893599817347
Wdr55	82.9523135382003	-0.0486853960367973	0.106053427819129	0.345721044140969	0.777067598283332
Trir	242.997785496449	0.0415996700397829	0.0783939015182448	0.345862108575302	0.777153185044908
Dnah3	1.79775355964916	0.0462076986334272	0.296779734171024	0.345887896442522	0.777153185044908
Xrcc4	79.9438375678884	-0.04848203174119	0.105342817051724	0.346191816858083	0.777691276656815
Zc3hav1l	3.61312463163012	-0.0521433635914635	0.234131437620996	0.34627837186192	0.777740965458387
Slc35c1	69.6167490585513	0.0503496671229475	0.115081979742086	0.346559227790176	0.77822695431208
Fam89a	0.597092325104405	-0.0414417075916972	0.342673286049915	0.346641930826754	0.778267876688788
Rrp8	94.7860865704743	-0.0463414126051535	0.0964447794735573	0.347108880066135	0.778569496135623
Ptbp1	846.58799181752	-0.0340280913372416	0.0550298762073989	0.347181197228942	0.778569496135623
Prg4	71.5900822636376	0.0482870663326952	0.105020428878601	0.347342398105436	0.778569496135623
Pdha1	528.940311863732	0.0379740405088788	0.0669433908556504	0.34745766386196	0.778569496135623
Ncapg	45.5364846687707	0.0520476753622435	0.126960771222158	0.347438643720959	0.778569496135623
Mfng	13.7905519616662	0.0541320041741293	0.155860434345171	0.347188812631462	0.778569496135623
Llgl2	12.4848533540207	-0.0539536018349079	0.190790748427638	0.346850288387895	0.778569496135623
Gcc2	455.384860752826	-0.0394235820729048	0.0715336237157413	0.347235180795056	0.778569496135623
Depdc1a	5.13450586009562	0.053460828062386	0.204919768921656	0.347132952837533	0.778569496135623
Agtrap	437.819459949044	-0.0481179734710304	0.104157237389344	0.347178365232649	0.778569496135623
5730455P16Rik	110.10075894318	0.0471557426651729	0.100030922747157	0.347485822343215	0.778569496135623
Nbr1	570.384073290239	0.0415373213318793	0.0787066678272487	0.347551819285598	0.778572839416697
Tmed3	97.8123499932222	0.0472492870167645	0.100547929799555	0.347731330614237	0.778830425035042
AU022252	17.1516969309554	-0.0538085223315338	0.148741023613087	0.347818469507957	0.778881062515962
Tmem237	38.0205225585673	0.0515987793858688	0.124236325841697	0.348170966519484	0.778983622220279
Smad4	587.644459363744	0.0359005392312787	0.0607300310445467	0.348186962873107	0.778983622220279
Ppip5k2	512.091234076075	-0.0387129011929695	0.0694804843596229	0.34814488564969	0.778983622220279
Ogdh	699.072607290951	-0.0359934834994943	0.0609825252038502	0.348069103520647	0.778983622220279
Cry2	55.6740573561203	0.0540593023838298	0.158573019522412	0.348135167771306	0.778983622220279
Septin2	2539.5461624464	-0.0356316637906512	0.0599972113764483	0.348507575994114	0.779411977440979
Ankfy1	1270.80374142797	-0.0449624472787067	0.0914905826339247	0.348450375504077	0.779411977440979
Rab32	1014.91002939755	0.042468905380558	0.0823481961426999	0.34873903862206	0.779586061250459
Otud5	664.155474755232	-0.0372989848562115	0.0651543129050266	0.348750567771058	0.779586061250459
Dyrk1a	533.574768904795	-0.0350674837233105	0.0583821706724625	0.348779182332434	0.779586061250459
Osm	22.3645756222404	0.0540113637829399	0.166636297068068	0.34899135099357	0.779915868634029
Mkrn2	72.4605860525421	0.0491352369422681	0.110123142338019	0.349132074213362	0.780085919243849
Sh2d1b1	405.984394353479	-0.0470459806007405	0.100375389263239	0.349279400631417	0.78027065808277
Dmac2l	16.4126310962661	0.0539044710497986	0.159643657370004	0.34939998525879	0.780372983408047
Cdc42ep4	173.858935009707	-0.0472721669947813	0.101449127384653	0.34945451328256	0.780372983408047
Ipo8	374.709643176461	0.0384179779688105	0.0689062593245452	0.349539156268881	0.780417613053161
Rab11a	872.67320539829	0.0384685094996216	0.0690930901182166	0.349629084207532	0.780474023744203
Zfp688	9.2491126313664	0.0538521649048348	0.17554875965898	0.349747569113774	0.780594149260955
Dctn6	182.534769622838	0.0415363780887437	0.0794403451593313	0.349894927556059	0.7806343392979
Crk	1104.84170488737	-0.0428136259009044	0.083969996487514	0.349886015984003	0.7806343392979
Dtx2	94.3683638891162	-0.0517047421448114	0.126773186260435	0.350051998954481	0.780696161748076
Car7	1.15752312385119	-0.0481604524124223	0.274075714163904	0.35000809488317	0.780696161748076
Gpr19	2.50497089272984	0.0516349699199994	0.233272436502633	0.350181443058784	0.780840572274068
Vps8	147.944580275279	0.04855154705749	0.107816337617356	0.350259025572788	0.780869308951524
Plekhg3	89.9809158463102	-0.0465219734949053	0.0986699692007992	0.350502191838548	0.78126712012766
Med29	26.744004405035	0.053315182415151	0.146139031446007	0.350626139362147	0.781399095661209
Med12l	4.77720427446048	0.0527742173694729	0.208970683001731	0.350853034061698	0.781526056074781
Mapk1ip1l	961.944940215072	0.0401528688264798	0.0749950779964992	0.350866363062873	0.781526056074781
H2az1	552.090856923433	-0.0491923621938773	0.111442041823329	0.350877356907145	0.781526056074781
Evi2	1909.6202425295	0.0409297478608476	0.0776689377448767	0.350951175543531	0.781546252548047
Chka	90.9757486074754	-0.0460613645968663	0.0969827834237532	0.351089223187773	0.781565275521287
Ankrd44	1205.89526065816	0.045315765700056	0.0939081983767691	0.35103683133266	0.781565275521287
Pdlim7	4.45384862614552	-0.0525446577327904	0.212643311866296	0.351387826311755	0.782085757621774
Flot1	66.272259798175	0.051618510757847	0.127693297412619	0.351693460793929	0.782621694650207
Smim3	190.152563605765	-0.0517102173245599	0.128701070863931	0.35192399964869	0.782990354978743
Notch2	4978.42950650657	-0.034871121529557	0.0585453551392066	0.352130926151279	0.783306354339465
Srebf1	93.1432156844647	-0.0477911738864081	0.10531875050315	0.35249868839796	0.783835513810497
Akap9	385.958844277523	0.0467873646945756	0.100700542488585	0.3524433662334	0.783835513810497
Ttll1	26.1846180075725	0.05257725452399	0.138723114022274	0.352702838322845	0.784145009864936
Vmn2r57	0.288462357514377	0.036838953017107	0.388376360227075	0.352965534879861	0.784584531491699
Fcer1g	2290.92608464104	0.0479005834884229	0.106174506289761	0.353138810987113	0.784825160857016
Afmid	10.1379534234458	-0.0534296658903139	0.166062883916639	0.35324639272823	0.784919727582795
Ttc39a	7.17693502872783	-0.0532330590578401	0.176353803144365	0.354157675808638	0.785190813501196
Mrpl3	264.061393462562	0.0466492693298332	0.10080894898083	0.353995073534575	0.785190813501196
Hmgcl	138.056776030681	-0.0469800704966931	0.10207141942903	0.353528805519319	0.785190813501196
Glrx5	49.1909908707707	0.0526730328309767	0.143051084605808	0.35426040249519	0.785190813501196
Glg1	1538.12695365295	-0.0425478120184349	0.0842909431227379	0.353660023252748	0.785190813501196
Edem2	204.037222360825	-0.0447897404755155	0.092765947433003	0.353443780629908	0.785190813501196
Cpox	63.4272866580703	0.0501028864586712	0.118570097208008	0.353729584378665	0.785190813501196
Celf4	2.77697420291851	-0.0494267451523355	0.255201320179089	0.354118851707417	0.785190813501196
Cd300a	1039.82688787403	-0.0473282656066398	0.10393476338734	0.354072467937376	0.785190813501196
Cab39	1951.62887325099	-0.0363017636530671	0.0633162918505544	0.353889724668732	0.785190813501196
Atp5f1c	682.236011686977	0.0397747784594348	0.0746927414557366	0.354182911953092	0.785190813501196
Atp2b1	2524.18914875327	0.0470170977080121	0.102309245359118	0.353675321591084	0.785190813501196
Atg2b	135.310818535302	0.0434372213687154	0.0878182101614024	0.354262771010671	0.785190813501196
Ankrd61	0.580687304839553	-0.0385112735934144	0.366502540296945	0.354279135901202	0.785190813501196
Ggta1	1995.220190167	-0.0503842171125257	0.120893262213739	0.354366386551842	0.78524000104291
Secisbp2	119.171338934659	-0.045203916758573	0.0948493441382606	0.354452385189224	0.785286396702263
Cyp51	526.872288885161	0.051878623602133	0.13334321599513	0.354573421585364	0.78541038695822
Slpi	34.6291668890282	-0.0519087562407797	0.133947120715257	0.354793832059195	0.785610264713719
Nr2f6	15.5950213915203	0.052851584438153	0.147628380063171	0.354729630461479	0.785610264713719
Dym	132.839597206414	-0.045281650110326	0.0954593667895031	0.355150286942925	0.786111124775555
Cog1	108.078556327964	0.0447242638307519	0.0931795285406807	0.355141341782796	0.786111124775555
Dbf4	105.513663523213	0.0460127732887408	0.0985902006251055	0.355244780815734	0.786176110092759
Zfp696	22.5672972972823	0.052851038876918	0.149728029330829	0.355401647972554	0.7863416312201
Bcdin3d	5.41337668479331	-0.0523907141866422	0.202100964366928	0.355449870748705	0.7863416312201
Ccnd3	65.6840489591843	0.0455764706541898	0.0968839243446868	0.355603125095274	0.786536507220077
Ppp1r7	274.71951690864	0.0421075459789985	0.083441552240025	0.355898485180201	0.786613205662888
Chst7	3.09125971504877	-0.0455033277532377	0.290827344023167	0.355849748947056	0.786613205662888
Cdca5	11.940374671143	-0.0530922552788733	0.166332194947256	0.355742010381843	0.786613205662888
Acsm3	7.87159361612806	-0.0529717164268286	0.178031419668235	0.355882490797048	0.786613205662888
Nfatc1	151.594793630323	0.0423308261997046	0.0843574774438733	0.356179758244956	0.787090751010001
Rlf	479.159841503335	0.0428402482087853	0.0863386934046578	0.356420494149071	0.787478558370727
Ccdc92b	1.16748560527718	0.0464461404311612	0.281386533572163	0.356600260520849	0.787731541816737
Apbb1ip	3333.07990802253	0.0414619617961971	0.0813736668366723	0.356722430739882	0.787857225806107
Lias	117.251089799233	0.0434431278089856	0.0888768432646994	0.357084934047383	0.788513566401741
Camk2g	73.7205228311196	0.0462876334333684	0.100803687335608	0.357453345015918	0.789182709775403
Ctif	31.5219018589412	-0.0506894412106921	0.126037414493962	0.357720151264184	0.789627327315051
Tbc1d1	775.192015705148	0.0357921792617807	0.062706994427985	0.35793580160137	0.789671130936655
Srl	4.57888679293883	0.0518906304470728	0.20626482912247	0.357936268214949	0.789671130936655
Nup43	23.699150409778	-0.0510318747225436	0.12908602926436	0.357872944500947	0.789671130936655
Pkd2	325.122991086084	-0.0423733059703321	0.0852135380579199	0.358198323222705	0.789671919871789
Lrrc7	10.4838793591804	0.0527873753436117	0.16490212722254	0.358004138754672	0.789671919871789
Cbfb	1033.13246974081	-0.0366056374756937	0.065319928372978	0.358092701053434	0.789671919871789
Bahcc1	2.23029974360039	-0.0481178980904447	0.263194204597522	0.358187096911632	0.789671919871789
Fhl3	313.206299022882	-0.0441860196621605	0.0922591809923555	0.358279059977718	0.789705670915095
Zfp593	27.5327352889724	-0.0521953859478617	0.144096819424283	0.358466879325245	0.789776362704606
Zfp511	21.3540414171524	-0.0523539541160831	0.148826742563805	0.358965461955051	0.789776362704606
Trabd	98.7502185531116	-0.0471668842873709	0.105616413184355	0.358895604807799	0.789776362704606
Tpd52l2	206.216013308338	0.0448294207280152	0.0950467860708178	0.358668116421957	0.789776362704606
Prrc2b	659.043107054028	-0.0457625350719196	0.0991382374127649	0.358908122032601	0.789776362704606
Pctp	234.501125127242	0.0392769988701095	0.0742741967207615	0.358536606228942	0.789776362704606
Kars1	449.292286641127	-0.0379471266350101	0.0697774582407317	0.358451143028662	0.789776362704606
Fam76b	304.198369107337	0.0429581127047145	0.0876312865488164	0.35877510403488	0.789776362704606
Bod1	57.2507948402759	0.0501572375799109	0.122909930263282	0.358760208529193	0.789776362704606
Arl6ip1	1968.49010794713	-0.0416542388452298	0.0827029114194067	0.358631287648792	0.789776362704606
Zbtb49	9.36630436343554	-0.0524544317544913	0.180670155329292	0.359339212365727	0.790152580891962
Mrpl16	89.1151996944197	0.045017189506431	0.0961683043935936	0.359463779757893	0.790152580891962
Hnrnpa0	421.965192919949	0.0386473650015489	0.0723867816054783	0.359414109909985	0.790152580891962
Gkap1	9.6987205651772	0.0326811271612023	0.421279097831123	0.359305511100185	0.790152580891962
Gba2	50.5055720754668	-0.0489709795310106	0.115560911876157	0.359355124746006	0.790152580891962
Snapc4	50.9305496245363	-0.0504909450585628	0.12635007360699	0.359714766760223	0.790416390823939
Dnajb5	44.0679501723109	0.0504260917124016	0.125809459545946	0.359698907970919	0.790416390823939
Dpcd	62.8654803300285	0.049812629476252	0.121313968300482	0.359798688389139	0.790456892766092
Zfp26	260.893874206689	-0.0388653782225961	0.0734182685983045	0.360429469258954	0.790548944896564
Tram2	15.076048014268	-0.0523189834258402	0.179057049556687	0.360560912884339	0.790548944896564
Tomm5	67.7181505456223	0.0462545006984309	0.102438379088897	0.361216025775025	0.790548944896564
Socs2	3.81505940437198	0.0494312268755725	0.24472322695746	0.360210675201009	0.790548944896564
Shmt2	45.3257775487057	0.049963100815673	0.123503845675166	0.36110796748345	0.790548944896564
Sar1b	342.16372044783	-0.0369755017469635	0.0672512067912256	0.360952026400756	0.790548944896564
Rnf41	187.586719836444	-0.0438128714215669	0.0916264844871352	0.360489333489423	0.790548944896564
Ppie	57.4261314802741	0.0480879368262295	0.111650048773402	0.361169885651584	0.790548944896564
Izumo4	4.7954547380482	0.0514268307498768	0.210543985329191	0.360042226964907	0.790548944896564
Ikbkg	358.980396995624	0.0458934042085308	0.100657507980567	0.360952455358322	0.790548944896564
Gm32856	9.43265386670301	-0.0523857634300101	0.164625076145038	0.361019017593341	0.790548944896564
Ecd	186.875746684563	-0.0404430104398558	0.079088097606698	0.360973237843398	0.790548944896564
Dhdds	143.701258227532	-0.0426676340301355	0.0869651191516321	0.360006488946328	0.790548944896564
Dbp	21.4031025236356	0.0519139705037913	0.144649807102452	0.360914612527385	0.790548944896564
Csnk1g3	486.487844390956	-0.0422315919892869	0.0855833535385494	0.36077696281608	0.790548944896564
Comp	0.356484765347803	-0.0354689504215388	0.393635241369835	0.360906464025433	0.790548944896564
