Symbol	KO_L_C01_REP1	KO_L_C01_REP2	KO_L_C01_REP3	KO_L_C24_REP1	KO_L_C24_REP3	KO_N_C01_REP1	KO_N_C01_REP2	KO_N_C01_REP3	KO_N_C24_REP1	KO_N_C24_REP3	WT_L_C00_REP1	WT_L_C00_REP2	WT_N_C00_REP1	WT_N_C00_REP2	WT_N_C00_REP3
Nhp2	7.68045224470686	7.95762693066491	7.58516932862436	7.73623563870986	7.87966606838139	6.56921473686941	6.58805823369361	6.87369835151732	6.73309858633268	6.67055430540114	8.14933357198237	7.91212074078412	6.81334570555033	6.6340203567174	6.5300833602521
Nhlrc3	6.31519630784488	6.58901640011816	5.82109889305682	5.76247463631921	5.30203507341865	6.59738428189285	7.02254375944867	7.19768723190536	7.32616574940445	7.11092546591779	5.8381991499814	5.53627923621014	7.30981923118553	7.26248279889091	7.14823234076402
Nhlrc2	7.55330119172631	7.28919709343586	7.39122681233532	7.40934001040435	6.90651027697291	6.3548922086082	6.61941076569844	6.50581991818635	6.90871684048913	6.71086582800917	7.21601222077406	7.64720890652303	6.906090633591	6.86634747968981	7.02149234962283
Nhlrc1	4.43498109850864	4.69364889287625	4.29483385967694	4.45002195945562	4.59886761477051	5.30888699963301	5.57105735831234	5.56846100610353	5.76023586159226	5.49903596691238	4.34768722223846	4.64783582399296	4.69479658918435	4.69449189061	5.07693063465906
Nhlh2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.25301100147036	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Nherf2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	3.13253906726493	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Nherf1	10.3292644872621	10.3668070726592	10.1263345367806	10.2399929663505	10.1520682529068	7.72093740590029	7.92698393645791	7.67209945684651	7.76483193201065	7.79369582551411	10.307180297799	10.2842599693864	7.90588920965959	7.89210209234825	8.02541721833686
Nhej1	3.66256317772158	3.1969683519478	3.26321271494611	3.3652866951966	3.07333855482893	4.07609054613653	4.07953830867328	4.13733807276625	3.62206992717809	3.94437257605097	4.59025292911963	3.47500435742811	3.89686810928867	4.3486061585552	3.81210216563794
Ngrn	4.61866709646501	4.4463399945378	4.29483385967694	4.75308660814278	4.37983335172917	6.08314442216824	5.87872031717169	5.90820161794407	5.62258677332548	5.82791426515753	4.59025292911963	4.10414562751528	5.86507926450845	5.88646662192873	5.56871173535346
Ngly1	7.20406113939385	7.23264347448577	7.32690651496615	7.36603100146001	7.45315207024294	7.86681597108993	7.74011771654748	7.83967338344368	7.80343712919103	8.02216275436581	7.1800914137065	7.47065356884332	7.79208316483939	7.80737660052571	7.78286887364194
Ngdn	7.73029193506503	7.25174227041679	7.33346922751574	7.50027404318868	7.0592732906425	6.46603958167267	6.76668439177634	6.72737490266285	6.78549740795369	6.6541083306074	6.94345221974186	7.56163184832068	6.906090633591	6.6340203567174	6.71315485368386
Ngb	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.41699187157671	1.63628512020582	1.63628512020582
Nfyc	6.87225229185596	6.49590661370845	6.74290120247405	6.86662368493568	6.51546934248912	6.82881190277102	6.52322729699591	6.65724405014304	6.81099890998391	6.60361241350015	7.25105959622973	6.64937912102857	6.92283471360234	6.85962686370687	6.91684563241205
Nfyb	8.9844236266244	8.90388398404315	8.76241433397876	8.37872948077968	8.20840843417613	6.32149219693322	6.69982591235471	6.30249458284497	6.53305215397314	6.56013598400238	7.90724782395923	8.10592808458562	6.48528960775287	6.66519498969873	6.63281313419778
Nfya	9.75501339833432	9.33827282213713	9.56128915249479	9.41711388269919	9.31960920752704	9.43203346371347	9.47458736918138	9.49584241017178	9.57000850172798	9.3350568281612	9.83944861889182	9.41649020266598	9.71039601949773	9.68533759654463	9.63456696682134
Nfxl1	9.33297289812901	9.68227725322826	9.68443524905024	8.51974173415305	8.37043914389364	8.77560804043734	8.52614730585349	8.62287978738159	7.80343712919103	7.46670343320966	9.30173971625189	9.10992923394125	8.40195216817573	8.4478657646657	8.46165053842562
Nfx1	8.33065180570173	8.1631982374516	8.26175967188342	8.61528521607765	8.45546142280262	8.34051488693212	8.17201195198368	8.23501629161383	8.21966682128885	8.36527794723301	8.23932511557158	8.31211314893635	8.25330538610483	8.36966035461722	8.34556308810206
Nfu1	6.9245929281731	6.7589122987505	6.66174000625607	6.87900511575708	7.00386754403847	7.23942232948449	7.51431221014861	7.47738397536422	7.31729865367023	7.37440432045262	6.98568998461483	7.21439567168843	7.22237272061081	7.29770359895635	7.36257500771291
Nfs1	6.05805076899127	6.39635410770394	6.30868173333206	6.1982644663724	6.08773868166934	6.45067742850064	6.48968293598332	6.74438669503567	6.59309962046212	6.91096410143739	5.8381991499814	6.23540409982042	6.47017210503832	6.64187751840386	6.70531940900183
Nfrkb	7.51968085623478	7.32570335031514	7.57412930723777	7.42630578361074	7.00386754403847	6.92082821176067	7.2597742658542	6.97804474699978	7.14758992824121	6.95860337732128	7.53318433065222	7.48622087713022	7.19965630945201	7.32722273742688	7.02149234962283
Nfkbiz	13.0208007429215	13.0119688624048	13.0087591444908	12.8612891851481	12.9632841834689	7.04869245793524	6.51213248010067	6.94163955559983	6.30064528011179	6.62064191442029	12.6342630772582	12.5865100320588	6.41597406062182	6.61817622456381	6.58236436446441
Nfkbil1	4.3331238631762	4.90377725211293	5.25400313714338	5.46574412731099	5.03147141317837	4.23233014699159	5.45956719992398	4.42386109726515	4.67220148921196	4.79634487328378	5.28015124801864	4.95014675899275	4.43478754279363	4.75445741237868	4.74769983470578
Nfkbie	10.8020231651411	10.865247664524	10.8333425599906	10.7640654702725	10.8396290998652	6.62501322367581	6.99094256831254	6.6208547800326	6.77257532735756	6.81808146099141	10.711045761654	10.7660417446222	7.29274916202846	7.36566424406289	7.17115895497371
Nfkbid	8.06925311443914	8.51886499017163	8.29575407328909	8.77938898658113	8.5160929268815	5.7972244689719	5.50521200092453	5.74837641483704	5.40449553407727	5.58860563150768	8.09251402038262	8.58933677662277	7.14363015342973	6.83242641708901	6.78925040776848
Nfkbib	8.90420281044062	9.16280434604411	8.96401443906102	9.14478220753012	9.34582739167374	5.43968667585172	5.94632397242621	5.24735997839238	5.2997643219021	5.21346076641933	8.84342930225283	8.99495966160968	5.69308983770897	5.40236975119977	5.46073567872171
Nfkbia	13.200141357531	13.3011190222355	13.093208870842	13.333533454112	13.5552141306899	7.99928474725305	8.22388318592727	7.99334676701578	8.20051100291616	8.2714405918217	13.4018498238781	13.2982158666824	8.17164614740591	8.06555829479833	8.15465758129261
Nfkb2	11.5089429872555	11.3568154212887	11.5264904059367	11.4347672212342	10.9681541725713	7.5728698556642	7.7589948820925	7.68536564226429	7.70491438350629	7.61842448360531	11.1497146139362	11.106583096758	7.98239013032585	7.77917831416312	7.80135117056474
Nfkb1	12.6364942874483	12.4277238215066	12.5661124889664	12.4521626322874	11.8581515297402	8.97646366873319	9.12956366218238	9.17386851097939	9.33991453598659	9.17151547127976	12.1523813041591	12.2340545777787	9.47351128720558	9.40192146473999	9.3854608621034
Nfix	7.0555296054286	6.49590661370845	6.87477962024869	6.77683946217983	7.45315207024294	6.67872975797122	6.70956925918076	6.61161192732328	6.63654672846793	6.81808146099141	6.49444111079513	6.62143573991509	6.84297498666315	6.3472697268141	6.71315485368386
Nfil3	9.75260407394749	9.67875497458317	9.66245758355721	9.08729160931485	8.98027828048434	7.04869245793524	7.14961623054675	7.19768723190536	7.22549212799855	7.25414000712193	9.33477499249324	9.69620256103985	7.02974928673254	6.78355363126948	6.74407717341171
Nfic	5.39342666247716	5.64671877845268	5.5083858340339	5.98541499420789	6.2867939771314	7.62848754011779	8.09239192285633	7.70720829514199	7.99350636334281	8.1882919059716	5.41055191530227	5.34363367258768	7.78294527789626	7.90194261809149	7.90753088988832
Nfib	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Nfia	4.61866709646501	4.30391727986939	3.5846521392879	3.51100021835218	3.59879952377238	5.58795200484967	5.52749908776286	5.36261071736179	4.92943060291732	5.14403577101036	4.05296505537546	4.5306140892084	5.18052702220089	4.75445741237868	5.07693063465906
Nfe2l3	2.97700843106732	2.76541801791132	1.63628512020582	1.63628512020582	3.07333855482893	2.41798058234476	2.31643773304159	2.27932853613905	1.63628512020582	1.63628512020582	3.13253906726493	1.63628512020582	2.41699187157671	2.47619581994552	2.2482574986802
Nfe2l2	11.1196795764714	11.0373921050418	11.3194330813993	12.0562488023229	12.5212541566655	11.3635928405209	11.2447571791555	11.3425582313395	11.3306288483543	11.6848040852747	11.5556154408763	11.4987123440467	11.2793148868819	11.4084580306716	11.3232824207456
Nfe2l1	10.8725065350203	10.8418165853283	10.7640082404904	10.9624136610487	10.8022482959728	9.59442543021527	10.0009015804309	9.81529328945341	9.786177245823	9.90372100181398	10.8939478817823	10.7960093914303	10.0122205017358	9.89198678305027	9.93156574290115
Nfe2	2.60074460672912	2.76541801791132	2.60770588441532	2.7672464105552	3.07333855482893	4.15645707089737	3.80441460679534	4.50749904591372	3.34804900354969	3.47452830986599	1.63628512020582	2.74379719808008	3.79885838569461	4.30874866752438	3.81210216563794
Nfatc3	9.58397328428178	9.37356030835326	9.26788264474976	9.03296170037026	8.63020758773932	9.09962456803322	8.97872477645175	9.13572699352183	9.10517604622139	9.09445224036199	8.68591777792746	8.54543920819139	8.97410760372117	8.9527433816063	8.99867938538077
Nfatc2ip	5.82041324861824	4.80263164455806	5.59867685028518	5.39822168955463	4.49366500983198	5.53047774425189	5.87872031717169	5.58750486819042	6.04498781301938	5.46157518779578	5.5300296780306	5.53627923621014	6.02900185211865	5.93851677771549	5.986676835129
Nfatc2	6.34112361992432	5.8614493374551	6.59771870584038	6.5632361840553	6.19070916035661	7.62848754011779	7.7542987061299	7.48751779989864	7.7517304092794	7.77481840414374	6.01208035756977	6.03794647045177	7.76449394288345	7.76486967490269	7.72982159659695
Nfatc1	5.960980565808	5.52593272475165	6.10865856670586	6.07437322632195	6.2867939771314	8.08626053582424	8.05850941941012	7.82376553767027	8.02651522157708	7.93302747948599	5.13659657686248	5.27316968317484	7.99826827815844	7.80388182053945	7.77914381895598
Nfat5	11.1908118275551	10.4743324881119	10.9811457865224	10.9158871789557	10.7513182443876	8.99773460544657	8.8282363063556	8.89056741925722	9.32893164275175	9.24192386250089	10.9213920991772	10.9143383961037	9.60201458944856	9.71633558207195	9.35701170075592
Nfasc	2.60074460672912	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Nfam1	7.38923054377727	7.0699952131386	7.64969120352022	7.70181764911936	7.16407691658078	9.98764651691113	10.1682026633329	10.072472376687	10.0253793085553	9.96494978417179	7.41455171178762	7.71483730861037	10.2512431667388	10.2761630425842	10.2318726304539
Nf2	8.37518862728205	8.63974027851684	8.35821611429795	8.22242333001345	8.35576846077369	8.59199401002299	8.54801669475361	8.56664755275215	8.47214541833609	8.55865339615437	8.56583272324815	8.84610286145169	9.18763171893713	9.28397864604453	9.12729153590972
Nf1	8.34351754732181	8.37826568378395	8.13979144290899	7.9854843008915	7.86937317949083	7.99400144641551	7.87601782946624	8.05936423712468	8.37724272499318	8.38034072232711	7.61616273206768	7.80448604853555	8.25330538610483	8.2463541754506	8.11973993134323
Nexn	1.63628512020582	1.63628512020582	2.329543967376	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.27932853613905	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Neurod4	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.31643773304159	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Neurod1	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.74379719808008	1.63628512020582	1.63628512020582	1.63628512020582
Neurl4	5.6227864329002	5.75810193308742	5.74415400801183	6.1376535292287	5.58090702769089	6.75572479889529	7.04579802642559	6.4755650949321	6.95519776907346	6.61215234153521	5.74265758365922	5.5951255140433	6.82527064787002	6.64969203822229	6.60780970086887
Neurl3	9.30364823447124	9.54972244642281	9.3814543939546	9.26514754668318	8.88131987828001	9.66093482951998	9.50983541983918	9.60456134099475	10.00344314721	9.77571951863921	9.56798180932423	9.53346070332612	10.1225618738906	10.0986089139594	9.99153554078346
Neurl2	3.82648763193831	4.90377725211293	4.29483385967694	4.38059551099809	3.3647343679568	4.61629443442569	4.96558317521186	4.9551825772805	4.92943060291732	4.41531473306982	1.63628512020582	2.74379719808008	4.89127574913619	4.53227307764264	5.0015302353585
Neurl1b	3.25224792818891	1.63628512020582	1.63628512020582	1.63628512020582	2.67254783046388	3.80123402492213	3.3499719244424	3.03113952618682	2.99104033622852	3.94437257605097	1.63628512020582	1.63628512020582	2.95832418000105	2.93847803551584	3.46180577031719
Neurl1a	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.2482574986802
Neu3	2.97700843106732	3.50819880411879	3.4865896433417	1.63628512020582	2.67254783046388	3.99062567553591	3.3499719244424	4.13733807276625	3.34804900354969	2.5020728271906	3.13253906726493	3.72016033701366	3.69288562813061	4.08991676102524	3.92935818889536
Neu2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.67254783046388	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.2482574986802
Neu1	7.32579423994563	7.25174227041679	7.47671091261418	7.74302174871976	7.82745089964576	8.28535979778702	8.32234404789722	8.36159816701873	8.39841146653452	8.52063783028775	7.561377714034	8.13584077018711	8.61601746471242	8.3790841254179	8.4239833259211
Neto2	4.99396320945279	4.14498322330083	5.30863925922869	4.9557657210881	5.47579866494632	2.95992827299966	4.25425702769749	3.96770418593498	4.55446835353482	3.76347752732109	5.13659657686248	4.5306140892084	4.30148627504741	4.69449189061	4.68448927221635
Neto1	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Net1	6.3916170771043	5.95784862249052	6.12390662309924	8.09561985233606	8.33347881142239	5.08697158393159	5.50521200092453	5.27116807076236	6.47039030393515	6.2346255290727	7.58903039439142	7.81684991095016	6.42384274191816	6.59407823428066	6.59937779193611
Nes	3.66256317772158	2.76541801791132	4.29483385967694	3.86804309936374	1.63628512020582	3.31018482427885	3.23475726597409	2.89293896151543	3.62206992717809	3.20240265869553	4.34768722223846	3.16828509360519	2.19165317164039	1.63628512020582	2.49549353943458
Nepro	7.16108645856057	7.25174227041679	7.01205254148448	6.86662368493568	6.90651027697291	6.93192777380946	6.50095147732714	6.86594768960611	6.75953626736541	6.62908172367713	6.55182645302222	6.78149878907313	6.57280463794347	6.71072691008899	6.69744110018873
Neo1	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.67254783046388	1.63628512020582	1.63628512020582	2.27932853613905	1.63628512020582	2.25301100147036	1.63628512020582	1.63628512020582	2.7276806399234	1.63628512020582	1.63628512020582
Nenf	4.43498109850864	4.80263164455806	3.84030464364941	4.30748955836803	4.59886761477051	4.61629443442569	4.93237393738959	4.86379831711133	4.88160632989497	4.56617694341985	4.79681054156763	4.40259813576822	5.06370891015955	4.49743512066433	5.0015302353585
Nemp2	2.97700843106732	3.1969683519478	3.3800689442409	3.00522737680095	3.96749252896634	5.40809361845135	4.89836541816627	5.44854223224942	4.92943060291732	4.99408772665336	3.13253906726493	2.74379719808008	4.9801175178042	5.11508440664268	4.77826898921587
Nemp1	3.66256317772158	4.57547099371245	4.11841401542589	4.57924562415856	4.11928989938131	5.82135858337385	5.89592215365449	5.90820161794407	6.06635200086314	6.35150541937139	4.34768722223846	4.75598906839338	5.84173684691829	5.80466960656894	6.05000492376033
Nemf	9.12889685493954	9.23173124424632	9.18324826390844	9.1726905593537	9.59099922473847	8.73501886664498	8.62462458116002	8.82216520266544	8.76724979293894	8.96722026356329	9.34291694907739	9.20704702165341	8.76574976093643	8.80151106603338	8.79429124494955
Nell2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.41798058234476	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Nell1	1.63628512020582	1.63628512020582	2.329543967376	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Nelfe	6.90735646403756	7.46313157679262	7.114695020558	7.07467853096199	7.43929958754066	6.0220358817498	6.82162080866373	6.63003867693658	6.79830459272554	6.82544280071119	7.10544721460808	7.39019128960535	6.83709768338523	6.71817754599553	6.62452680742957
Nelfcd	5.960980565808	5.52593272475165	6.0459946148128	6.03058276906744	5.77046161145129	6.00107459555967	6.34709281408188	6.32530175951155	6.47039030393515	6.4016472310862	6.3071278635915	6.37590713470736	6.7013309386471	6.44933456634899	6.45728361783842
Nelfb	7.17555418659661	6.78537718114761	7.02832739808142	7.21799205593685	6.5926494155333	7.43928390751635	7.37440423119394	7.16016207943851	7.42026549113174	7.16992954573846	6.76090928697096	7.15718595017122	7.22687335649216	7.35614953735075	7.3015508206116
Nelfa	5.99407179044182	6.1331641591489	5.80224636726945	6.00817646470029	6.01474894524068	6.32149219693322	6.6601796142757	6.52564216265033	6.31854992583541	6.62064191442029	5.41055191530227	5.65164684702524	6.18540810002343	6.56957001350492	6.43849337293896
Nek9	9.33297289812901	9.33827282213713	9.33643968598076	9.19760162487997	8.85025838843167	9.84969466163386	10.1078303928846	10.0452969467563	10.0117083442531	9.78706641633989	9.39865918965612	9.32857462540525	10.1285849225438	10.1682021167405	10.1556446818159
Nek8	2.97700843106732	1.63628512020582	3.13334029442428	2.7672464105552	3.3647343679568	3.14866287975173	3.10678875674945	3.84131758833886	3.49263442603717	3.76347752732109	3.13253906726493	3.92601382183605	3.51540272979988	3.42435626903865	3.61368943208487
Nek7	10.24264027523	10.1138480950938	9.95823498767509	9.87953429183877	10.0847219394069	10.2952499851866	10.2867442306217	10.2141857513484	10.0616566122231	10.2947247457193	9.91784612957679	9.74876317650243	9.86269753844162	9.89280933004205	10.0099251036334
Nek6	9.87948120021492	9.77426663042854	9.644103502086	9.2838794077895	9.07735967451721	8.0961565381226	7.95180712175326	8.01802194782019	7.88369674235635	7.98978849272678	9.10514168100836	9.0057983938888	7.66852061726169	7.6759016904468	7.68672798444821
Nek4	5.05837792569477	5.91045830640708	4.97826062474225	5.96228686065051	5.63069969432606	6.74317475747843	6.45533806476256	6.57403546434051	6.81099890998391	6.99821974906431	5.64028790171004	6.07966846779448	6.36783627565411	6.73296417073332	6.67354422534783
Nek3	1.63628512020582	3.75658817983169	3.5846521392879	3.19939121967444	2.67254783046388	2.95992827299966	4.07953830867328	3.77326147778266	4.20724354892121	3.55319134856204	1.63628512020582	2.74379719808008	3.63644046984781	3.25385965145065	3.74929168471704
Nek2	2.60074460672912	3.1969683519478	3.76057838289622	3.3652866951966	3.59879952377238	4.15645707089737	4.40915767612768	3.7014465818182	3.73951375465433	3.99956296806657	3.13253906726493	3.47500435742811	3.94327151018457	3.82851959222287	3.61368943208487
Nek11	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Nek10	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.93847803551584	1.63628512020582
Nek1	4.8556041496131	4.4463399945378	4.83606173106357	5.17404816167288	4.49366500983198	5.64320626283053	6.21641960987735	6.23181908406444	6.33623442728093	6.51530551909321	4.05296505537546	4.64783582399296	5.97641375118466	5.71792221113173	6.18021668199051
Neil3	3.66256317772158	4.14498322330083	4.1797947433123	3.19939121967444	3.79614217464468	4.61629443442569	3.7256150043244	4.50749904591372	4.42585625070213	4.60146804059452	3.13253906726493	3.47500435742811	4.1142674750581	4.13659086003531	4.39844575184269
Neil2	1.63628512020582	1.63628512020582	1.63628512020582	2.7672464105552	3.07333855482893	1.63628512020582	3.10678875674945	3.15358311839988	4.20724354892121	4.24594429085888	1.63628512020582	1.63628512020582	2.7276806399234	2.6580607736863	3.08493736313551
Neil1	4.10345391899757	4.30391727986939	4.1797947433123	4.38059551099809	3.96749252896634	4.15645707089737	4.63409038742297	4.02666063662076	4.72755013178197	4.56617694341985	3.67461029799926	3.92601382183605	4.15382785834975	4.56626009359921	4.18404428872169
Nefh	1.63628512020582	1.63628512020582	2.329543967376	1.63628512020582	1.63628512020582	1.63628512020582	2.31643773304159	1.63628512020582	1.63628512020582	2.25301100147036	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Nedd9	5.48963060681334	4.69364889287625	4.54629719951068	5.56139680983209	5.58090702769089	7.80781576907515	7.74958718713465	7.64066199303147	7.55459173925982	7.53112139129321	5.28015124801864	4.64783582399296	7.408201017316	7.42602480299719	7.25938394186421
Nedd8	8.12992304586514	8.2127563258554	8.21633422602882	8.19299162689546	8.50283778585144	7.86681597108993	8.35061777585828	8.27358530107876	8.0319439906563	8.0285513081617	8.52347518378917	8.6733167884252	8.00875742026416	8.01809094095005	8.17464254136866
Nedd4l	9.26359774619796	9.22208388970123	9.16681129924391	9.35646539504376	9.46338817905257	8.66028451848689	8.70712019326462	8.71198724614181	9.40411186630494	9.38071039785584	9.31006972633624	9.4525877990397	8.37788019355695	8.50708416646761	8.3430424147187
Nedd4	2.60074460672912	3.1969683519478	3.26321271494611	5.49834481354038	5.42019553664895	3.45226445663872	3.55184725507335	3.36490420253949	5.88581518638191	6.07064959148129	1.63628512020582	3.16828509360519	3.14686491912879	3.64243103775912	3.37823721022268
Nedd1	7.10171802206816	7.11241014218044	6.86574981576844	6.89128104493329	7.04104037822464	6.97549023404549	7.09864175035569	7.18528708088968	6.94371735405639	7.47140138961781	6.66015940706033	6.56386740379879	6.97728337753473	7.17318322074759	7.27004185905271
Nectin4	3.47444306620093	2.76541801791132	3.6756331338499	4.23027144919963	3.07333855482893	3.31018482427885	3.45505619731903	3.96770418593498	4.61457489383254	3.94437257605097	3.67461029799926	3.47500435742811	4.26604020689094	3.88507755251718	4.31665891281618
Nectin2	6.59918135176846	6.67646846367493	6.66174000625607	6.69515966543082	7.0592732906425	5.30888699963301	5.9789680213395	5.78179842748447	5.65119540046484	5.34290836298326	7.02672484135051	7.15718595017122	6.16676328822363	6.18455130935386	5.99956784549428
Nectin1	1.63628512020582	2.76541801791132	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Necap2	8.48956982645028	8.41260191819827	8.51072738807616	8.57402352721899	8.03508293003014	8.21444712922283	8.53438722994322	8.32534113459872	8.28477702775527	8.11213658598554	8.34039030240914	8.37198427424326	8.20167024172146	8.09730888703902	8.12854891195993
Necap1	8.9966920084611	9.10098412096933	9.05017778817345	8.9026784274868	8.76400134848455	8.98447706956928	8.68508519143723	8.94855697352483	8.60918685060984	8.36527794723301	8.9538736456283	9.01118737385806	9.02148885437272	9.0129993852158	9.09019795669398
Necab3	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.49549353943458
Necab2	1.63628512020582	2.76541801791132	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Nebl	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.27932853613905	1.63628512020582	1.63628512020582	1.63628512020582	2.74379719808008	1.63628512020582	1.63628512020582	1.63628512020582
Neb	1.63628512020582	3.50819880411879	2.60770588441532	2.44596241102199	1.63628512020582	2.41798058234476	2.58965679954621	2.73273272023068	1.63628512020582	2.5020728271906	3.67461029799926	2.74379719808008	3.05667423462183	2.6580607736863	2.96727254749203
Ndufv3	6.64150710861833	7.00393616633754	6.44839154586921	6.87900511575708	7.0592732906425	7.26597368179616	7.48058729963391	7.4256180992873	6.97788777751071	7.47140138961781	6.49444111079513	7.39019128960535	7.138861498492	6.87303688955504	7.22692906739382
Ndufv2	7.60764963570513	7.75842437870826	7.82290024578565	7.74302174871976	7.9399268637882	8.36936273629118	8.09239192285633	7.96098829650481	7.99906056964941	7.99305881660205	8.01309564709972	8.15544338305492	8.02434947383228	8.03905038733976	7.93457315966226
Ndufv1	6.74217894032978	6.81136457798635	6.93645157011887	6.59361481192971	6.43391513213131	6.86401031788074	6.8483228095888	6.92681596480398	6.81099890998391	6.79576900225261	7.1800914137065	7.25131173048633	7.09028652927943	7.10095573368549	6.48501682576597
Ndufs8	6.02641752617023	6.2893977366546	6.46044466456182	6.46805317941901	6.01474894524068	6.58336840650295	7.14244361391248	6.90429063737764	6.62220953890787	6.4016472310862	6.49444111079513	7.09761123935766	6.96116372392884	6.85287474866724	6.66548965635011
Ndufs7	4.52985351179626	4.69364889287625	4.87297681252209	4.90776034930277	4.49366500983198	4.91705736175187	5.48257186375399	5.22314691024218	5.43776445973904	4.70228976016026	5.8381991499814	5.19903691910904	5.40486386450404	4.83986502933924	5.28172387130411
Ndufs6	5.92710849797089	6.49590661370845	6.226340131137	6.17834346480513	6.80209432998577	6.41945220206665	6.43197749534252	6.49580547673074	6.50206220958525	6.42122467672441	6.3071278635915	6.59293929510998	6.3095607863483	6.17374306911378	6.1224877789369
Ndufs5	5.960980565808	6.25190198788915	6.26810022196953	6.6668701341388	7.16407691658078	6.55492053076403	6.63993947524026	6.74438669503567	6.82358233471872	6.50616940913715	6.80875895617659	6.78149878907313	6.72061555406105	6.20592700208274	6.47583167634539
Ndufs4	7.38923054377727	7.64745397324388	7.44675936544753	7.53978489424606	7.77327395800831	7.44703912312683	7.17092237184628	7.25813662167065	7.12743823897589	7.31813648385282	7.74465723363605	8.07538187253299	7.36802127641497	7.38917985782929	7.37743581327069
